term,tf-idf
단위,56.91526436897469
개정,56.91526436897469
토리,56.91526436897469
이예,56.91526436897469
양이,56.91526436897469
역기,56.91526436897469
옆집,56.91526436897469
상당,56.91526436897469
불안정,56.91526436897469
내부,56.91526436897469
직관,56.91526436897469
로만,56.91526436897469
병과,56.91526436897469
편안,56.91526436897469
증명,56.91526436897469
외적,56.91526436897469
창작,56.91526436897469
조심,56.91526436897469
일차,56.91526436897469
말씀,56.91526436897469
게이,56.91526436897469
찬양,56.91526436897469
아스,56.91526436897469
긍정,56.91526436897469
혜택,56.91526436897469
장면,56.91526436897469
퍼즐,56.91526436897469
흑우,56.91526436897469
이것저것,56.91526436897469
주시,56.91526436897469
방어,56.91526436897469
노벨,56.91526436897469
작동,56.91526436897469
소프트웨어,56.91526436897469
스마트폰,56.91526436897469
해외,56.91526436897469
기도,56.91526436897469
전환,56.91526436897469
원인,56.91526436897469
원스,56.91526436897469
니들,56.91526436897469
드릴,56.91526436897469
가면,56.91526436897469
보유,56.91526436897469
소모량,56.91526436897469
아라비아,56.91526436897469
안심,56.91526436897469
저격,56.91526436897469
저녁,56.91526436897469
박살,56.91526436897469
사태,56.91526436897469
도안,56.91526436897469
기적,56.91526436897469
김실,56.91526436897469
쓰기,56.91526436897469
시장,56.91526436897469
귀여움,56.91526436897469
여름,56.91526436897469
행사,56.91526436897469
공주,56.91526436897469
토스,56.91526436897469
작가,53.91536297716768
소환,53.91536297716768
남자,53.91536297716768
엘리,53.91536297716768
계약,52.63911207961
승리,52.63911207961
번역가,52.63911207961
검열,52.63911207961
패드,52.63911207961
승패,52.63911207961
알바,52.63911207961
스태미너,52.63911207961
애기,52.63911207961
퇴직금,51.710912657388654
환경,51.56005732081919
공감,51.56005732081919
숙소,51.56005732081919
오버,51.56005732081919
페이스,51.56005732081919
편리,51.56005732081919
대기,51.56005732081919
국내,51.56005732081919
탈퇴,51.56005732081919
마일리지,51.56005732081919
싱글,51.56005732081919
본사,51.56005732081919
위주,51.56005732081919
안녕,51.56005732081919
아이폰,51.56005732081919
길드,51.56005732081919
기용,51.56005732081919
패스,51.56005732081919
편성,51.56005732081919
나라,51.56005732081919
섭이,51.56005732081919
기업,51.56005732081919
메세지,51.56005732081919
보람,51.56005732081919
미니게임,51.56005732081919
단언,50.625337572447535
초심,50.625337572447535
고마워요,50.625337572447535
배려,50.625337572447535
내역,50.625337572447535
클래스,50.625337572447535
사이드,50.625337572447535
마리,50.625337572447535
학생,50.625337572447535
구림,50.625337572447535
지향,50.625337572447535
소비자,50.625337572447535
해명,50.625337572447535
대표,50.625337572447535
무적,50.625337572447535
해제,50.625337572447535
메리트,50.625337572447535
오기,50.625337572447535
하나에,50.625337572447535
근대,50.625337572447535
특수,50.625337572447535
고도,50.625337572447535
어른,50.625337572447535
우리나라,50.625337572447535
파악,50.625337572447535
구려,50.625337572447535
단어,50.625337572447535
예뻐서,50.625337572447535
하위,50.625337572447535
이기,50.625337572447535
판단,50.625337572447535
의존,50.625337572447535
서사,50.625337572447535
라플란드,50.625337572447535
니어,50.625337572447535
반영,50.625337572447535
지루,50.625337572447535
쓸모,50.625337572447535
협동,50.625337572447535
상호작용,50.625337572447535
게이머,50.625337572447535
짜임새,50.625337572447535
아래,50.625337572447535
합리,50.625337572447535
폐가,50.625337572447535
전형,50.625337572447535
도입,50.625337572447535
나이,50.625337572447535
장단점,50.625337572447535
와우,50.625337572447535
얘기,50.625337572447535
행복합니다,50.625337572447535
권장,50.625337572447535
평균,50.625337572447535
우기,50.625337572447535
이란,50.625337572447535
조와,50.625337572447535
수고,50.625337572447535
수용,50.625337572447535
중단,50.625337572447535
걸리,50.625337572447535
타격감,50.625337572447535
아이패드,50.625337572447535
납득,50.625337572447535
후에,50.625337572447535
전개,50.625337572447535
호구,50.625337572447535
약속,50.625337572447535
민심,50.625337572447535
하나로,50.625337572447535
버즈,50.625337572447535
불합리,50.625337572447535
결국,50.625337572447535
체크,50.625337572447535
이때,50.625337572447535
마인드,50.625337572447535
메이플,50.625337572447535
니즈,50.625337572447535
이브,50.625337572447535
세로,50.625337572447535
아코,50.625337572447535
퇴사,49.27812200873967
관통,47.552029574028985
세리,47.552029574028985
무지개,46.213168266143725
버섯,46.213168266143725
시즈,46.213168266143725
범위,46.213168266143725
해지,46.213168266143725
항목,46.213168266143725
프롤로그,46.213168266143725
스포,46.213168266143725
태블릿,46.213168266143725
세랑,46.213168266143725
무선,46.213168266143725
입문,45.11923892538
